objective_number,objective_title,objective_repo,issue_number,issue_title,issue_repo,depth,pr_number,pr_title,pr_repo,pr_state,pr_url
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,44,"Spike: De-coupled components with Tina in-place / ""visual"" editing functionality",NASA-IMPACT/tinacms-portal-monorepo,2,10,[DO NOT MERGE] Spike: Components decoupled from TinaCMS data-field,NASA-IMPACT/tinacms-portal-monorepo,CLOSED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/10
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,45,Spike: Theme-ing Strategy,NASA-IMPACT/tinacms-portal-monorepo,2,9,feat: add themed footer and multi-theme USWDS styles,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/9
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,45,Spike: Theme-ing Strategy,NASA-IMPACT/tinacms-portal-monorepo,2,13,fix: refactor footer API and theme token architecture,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/13
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,8,Reusable <Footer />,NASA-IMPACT/tinacms-portal-monorepo,2,9,feat: add themed footer and multi-theme USWDS styles,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/9
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,8,Reusable <Footer />,NASA-IMPACT/tinacms-portal-monorepo,2,11,feat: Implement Figma footer design,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/11
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,8,Reusable <Footer />,NASA-IMPACT/tinacms-portal-monorepo,2,13,fix: refactor footer API and theme token architecture,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/13
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,8,Reusable <Footer />,NASA-IMPACT/tinacms-portal-monorepo,2,16,fix: Just small tweaks,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/16
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,14,Ensure footer theme matches disasters figma design tokens,NASA-IMPACT/tinacms-portal-monorepo,3,9,feat: add themed footer and multi-theme USWDS styles,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/9
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,14,Ensure footer theme matches disasters figma design tokens,NASA-IMPACT/tinacms-portal-monorepo,3,11,feat: Implement Figma footer design,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/11
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,14,Ensure footer theme matches disasters figma design tokens,NASA-IMPACT/tinacms-portal-monorepo,3,13,fix: refactor footer API and theme token architecture,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/13
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,12,Reusable <Header />,NASA-IMPACT/tinacms-portal-monorepo,2,19,feat: add Header component,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/19
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,22,Ensure header theme matches disasters figma design tokens,NASA-IMPACT/tinacms-portal-monorepo,3,62,feat: add disasters tokens and header to sample app,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/62
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,17,Reusable <Banner />,NASA-IMPACT/tinacms-portal-monorepo,2,24,feat: add Banner component with USWDS alignment fix,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/24
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,48,MVP Reusable Library Scaffolding,NASA-IMPACT/tinacms-portal-monorepo,2,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,35,pnpm install not working,NASA-IMPACT/tinacms-portal-monorepo,3,36,build: pin pnpm to 10.33.0,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/36
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,29,Dev-x: Rename dev branch to main,NASA-IMPACT/tinacms-portal-monorepo,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,30,Dev-x: Suppress USWDS deprecation warnings,NASA-IMPACT/tinacms-portal-monorepo,3,32,chore: suppress uswds warnings,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/32
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,80,Dev-x: Storybook theme toggle,NASA-IMPACT/tinacms-portal-monorepo,3,99,chore: storybook theme toggle,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/99
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,95,Dev-x: Storybook controls,NASA-IMPACT/tinacms-portal-monorepo,3,96,Feat: 98/dev-x storybook controls,NASA-IMPACT/tinacms-portal-monorepo,CLOSED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/96
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,95,Dev-x: Storybook controls,NASA-IMPACT/tinacms-portal-monorepo,3,97,"Feat: dev-x storybook controls, minor hero update (95)",NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/97
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,28,Reusable <CardDetailed />,NASA-IMPACT/tinacms-portal-monorepo,2,59,feat: implement CardDetailed component with flexible layout variants and default styles,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/59
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,25,Reusable <Hero />,NASA-IMPACT/tinacms-portal-monorepo,2,26,feat: add Hero component,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/26
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,49,Spike: reusable veda-ui components,NASA-IMPACT/tinacms-portal-monorepo,2,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,57,RFC: Define a map library,NASA-IMPACT/tinacms-portal-monorepo,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,64,Refactor: MapBlock height behavior,NASA-IMPACT/tinacms-portal-monorepo,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,89,RFC: Compare Map / Add Compare Map,NASA-IMPACT/tinacms-portal-monorepo,3,151,feat: Add CompareMap component,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/151
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,89,RFC: Compare Map / Add Compare Map,NASA-IMPACT/tinacms-portal-monorepo,3,224,fix: PR feedback on 207 (part1) - handle unknown and optional LegendProps based on STAC spec,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/224
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,89,RFC: Compare Map / Add Compare Map,NASA-IMPACT/tinacms-portal-monorepo,3,226,fix: PR feedback on 207 (part2) - consolidate RasterLayer types and vars,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/226
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,89,RFC: Compare Map / Add Compare Map,NASA-IMPACT/tinacms-portal-monorepo,3,227,fix: PR feedback on 207 (part3)  - update geo component scss structure,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/227
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,89,RFC: Compare Map / Add Compare Map,NASA-IMPACT/tinacms-portal-monorepo,3,228,fix: PR feedback on 207 (part4)  - updates date-chip component,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/228
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,89,RFC: Compare Map / Add Compare Map,NASA-IMPACT/tinacms-portal-monorepo,3,229,fix: PR feedback on 207 (part5) - stac map with legend,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/229
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,90,Add MultiLayer Map,NASA-IMPACT/tinacms-portal-monorepo,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,84,refactor: Evaluate theme tokens for MapBlock styles,NASA-IMPACT/tinacms-portal-monorepo,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,83,refactor: Group map components under single folder geo/ or labs/geo,NASA-IMPACT/tinacms-portal-monorepo,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,82,refactor: Decouple MapBlock from useStacRasterTile hook,NASA-IMPACT/tinacms-portal-monorepo,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,152,Add Legend component,NASA-IMPACT/tinacms-portal-monorepo,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,179,"Add Title, label, Map controls components / configs",NASA-IMPACT/tinacms-portal-monorepo,3,207,feat: Add map legend component,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/207
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,214,Configurable stac,NASA-IMPACT/tinacms-portal-monorepo,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,66,Add SingleLayerMap component,NASA-IMPACT/tinacms-portal-monorepo,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,91,Add StacRasterLayer component,NASA-IMPACT/tinacms-portal-monorepo,4,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,92,Add WMS map PLACEHOLDER,NASA-IMPACT/tinacms-portal-monorepo,4,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,125,"Typecheck error on src/geo/SingleLayerMap/SingleLayerMap.tsx(50,7)",NASA-IMPACT/tinacms-portal-monorepo,4,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,87,MVP Infrastructure setup,NASA-IMPACT/tinacms-portal-monorepo,2,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,121,Default Tokens and Disasters Tokens (Color and Typography),NASA-IMPACT/tinacms-portal-monorepo,2,119,"fix: theme tokens, unify cards, portal homepage fixes [121, 118, 112, 108, 98]",NASA-IMPACT/tinacms-portal-monorepo,CLOSED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/119
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,121,Default Tokens and Disasters Tokens (Color and Typography),NASA-IMPACT/tinacms-portal-monorepo,2,131,feat: Updates Disasters theme tokens for color and typography to match figma (121),NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/131
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,50,Reusable <CardFeatured />,NASA-IMPACT/tinacms-portal-monorepo,2,76,feat: add CardFeatured component and theme styles,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/76
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,52,Ensure CardFeatured theme matches disasters figma design tokens,NASA-IMPACT/tinacms-portal-monorepo,3,88,feat: update sample portal to match figma design,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/88
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,51,Reusable <CardCarousel />,NASA-IMPACT/tinacms-portal-monorepo,2,86,feat: add CardCarousel component and theme-driven styles,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/86
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,53,Ensure CardCarousel theme matches disasters figma design tokens,NASA-IMPACT/tinacms-portal-monorepo,3,88,feat: update sample portal to match figma design,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/88
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,54,Reusable <CardSimple />,NASA-IMPACT/tinacms-portal-monorepo,2,123,feat: implement CardSimple component with responsive grid layouts and sample portal integration,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/123
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,55,Ensure CardSimple theme matches disasters figma design tokens,NASA-IMPACT/tinacms-portal-monorepo,3,123,feat: implement CardSimple component with responsive grid layouts and sample portal integration,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/123
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,70,Reusable <CardCTA />,NASA-IMPACT/tinacms-portal-monorepo,2,157,feat: add CardCTA component with light default and disasters dark theme,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/157
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,71,Ensure CardCTA theme matches disasters figma design tokens,NASA-IMPACT/tinacms-portal-monorepo,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,68,Reusable <CardMini>,NASA-IMPACT/tinacms-portal-monorepo,2,130,feat: implement CardMini horizontal card component,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/130
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,69,Ensure CardMini theme matches disasters figma design tokens,NASA-IMPACT/tinacms-portal-monorepo,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,93,Reusable <CardCatalog />,NASA-IMPACT/tinacms-portal-monorepo,2,220,"fix: update card detailed [194, 93]",NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/220
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,94,Ensure CardCatalog theme matches disasters figma design tokens #69,NASA-IMPACT/tinacms-portal-monorepo,3,220,"fix: update card detailed [194, 93]",NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/220
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,118,Reusable Cards - unify components,NASA-IMPACT/tinacms-portal-monorepo,2,119,"fix: theme tokens, unify cards, portal homepage fixes [121, 118, 112, 108, 98]",NASA-IMPACT/tinacms-portal-monorepo,CLOSED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/119
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,118,Reusable Cards - unify components,NASA-IMPACT/tinacms-portal-monorepo,2,139,feat: unify cards [118],NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/139
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,108,Update CardFeatured to include Secondary Button,NASA-IMPACT/tinacms-portal-monorepo,3,119,"fix: theme tokens, unify cards, portal homepage fixes [121, 118, 112, 108, 98]",NASA-IMPACT/tinacms-portal-monorepo,CLOSED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/119
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,108,Update CardFeatured to include Secondary Button,NASA-IMPACT/tinacms-portal-monorepo,3,139,feat: unify cards [118],NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/139
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,98,Update <Hero />,NASA-IMPACT/tinacms-portal-monorepo,3,187,"chore: unify cards - update sample portal to use card [184, 98, 136, 112]",NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/187
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,136,Update <CardFeatured>,NASA-IMPACT/tinacms-portal-monorepo,3,187,"chore: unify cards - update sample portal to use card [184, 98, 136, 112]",NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/187
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,184,"Remove CardFeatured, CardCarousel, CardHero",NASA-IMPACT/tinacms-portal-monorepo,3,186,"chore: unify cards - remove CardFeatured, CardCarousel, Hero [184]",NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/186
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,184,"Remove CardFeatured, CardCarousel, CardHero",NASA-IMPACT/tinacms-portal-monorepo,3,187,"chore: unify cards - update sample portal to use card [184, 98, 136, 112]",NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/187
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,73,Update <Link/>,NASA-IMPACT/tinacms-portal-monorepo,2,188,feat: add Link components and migrate card anchors to ClickableBase,NASA-IMPACT/tinacms-portal-monorepo,CLOSED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/188
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,73,Update <Link/>,NASA-IMPACT/tinacms-portal-monorepo,2,239,feat: add link component [73],NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/239
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,77,Ensure Link and Button theme matches disasters figma design tokens,NASA-IMPACT/tinacms-portal-monorepo,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,72,Update <Tag />,NASA-IMPACT/tinacms-portal-monorepo,2,132,feat: redesign `<Tag />` component,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/132
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,194,Update CardDetailed,NASA-IMPACT/tinacms-portal-monorepo,2,220,"fix: update card detailed [194, 93]",NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/220
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,177,Component Style updates,NASA-IMPACT/tinacms-portal-monorepo,2,231,fix: component style updates,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/231
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,156,MVP: Bundling,NASA-IMPACT/tinacms-portal-monorepo,2,221,feat: Add automated npm publish workflow,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/221
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,237,Utility: Custom utility classes for height,NASA-IMPACT/tinacms-portal-monorepo,2,236,"feat: add utility height classes, utility updates",NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/236
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,244,Utility: CSS vars expose color tokens to react components,NASA-IMPACT/tinacms-portal-monorepo,2,243,"feat: add utility css vars for color tokens, update tag",NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/243
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,7,RFC: Define Theme Ownership (Package-managed or App-managed) and Style Contract,NASA-IMPACT/tinacms-portal-monorepo,2,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,61,Tech Debt: Update sass definitions to use BEM,NASA-IMPACT/tinacms-portal-monorepo,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,100,[26.3] Dashboard Objective - Disasters MVP Portal (June 5),NASA-IMPACT/tinacms-portal-monorepo,1,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,104,MVP Portal: Standalone E&A instance for Disasters,NASA-IMPACT/tinacms-portal-monorepo,2,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,1,"E&A - repo, application and sample deploy setup",Disasters-Learning-Portal/disasters-portal-ena,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,2,E&A instance available as separately hosted application,Disasters-Learning-Portal/disasters-portal-ena,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,3,E&A datasets updated,Disasters-Learning-Portal/disasters-portal-ena,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,12,Add thumbnails to selected layers,Disasters-Learning-Portal/disasters-portal-ena,4,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,4,E&A subdomain of disasters portal,Disasters-Learning-Portal/disasters-portal-ena,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,5,E&A theme updates,Disasters-Learning-Portal/disasters-portal-ena,3,7,Feature: ea theme updates,Disasters-Learning-Portal/disasters-portal-ena,MERGED,https://github.com/Disasters-Learning-Portal/disasters-portal-ena/pull/7
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,155,MVP Portal: Site Migration from tinacms-portal-monorepo to disasters-portal,NASA-IMPACT/tinacms-portal-monorepo,2,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,31,MVP Portal: Remove TinaCMS setup,Disasters-Learning-Portal/disasters-portal,3,32,chore: remove TinaCMS,Disasters-Learning-Portal/disasters-portal,MERGED,https://github.com/Disasters-Learning-Portal/disasters-portal/pull/32
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,34,MVP Portal: lint and formatting checks,Disasters-Learning-Portal/disasters-portal,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,33,MVP Portal: Add MapProvider component / sample implementation,Disasters-Learning-Portal/disasters-portal,3,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,111,Remove auto-formatting from pre commit hook,Disasters-Learning-Portal/disasters-portal,3,133,"chore: remove auto-formatting from pre-commit hook, remove scss check, remove prettier",Disasters-Learning-Portal/disasters-portal,MERGED,https://github.com/Disasters-Learning-Portal/disasters-portal/pull/133
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,153,MVP Portal: Content Implementation PLACEHOLDER,NASA-IMPACT/tinacms-portal-monorepo,2,,,,,
721,Objective 1 - [Dashboard]: Deliver Disasters Portal MVP for User Testing,NASA-IMPACT/veda-architecture,172,Add: Individual Dataset page content,NASA-IMPACT/tinacms-portal-monorepo,3,,,,,
